#SampleID	plots	microcosms	Field	Soil_depth	Period_numeric	Period	Plate	Condition	Soil_pH_Value	cul_type	quant_reading	Sample_or_Control	field_coord	coll_coord	cords_note	soil_compname	soil_taxclass	soil_taxorder	soil_taxsuborder	soil_taxgrtgroup	soil_taxsubgrp	Meloidogyne_hapla	Meloidogyne_chitwoodi	Pratylenchus_penetrans	Pratylenchus_neglectus	Pratylenchus_thornei	Paratrichodorus_sp	Tylenchorhynchus_sp	Paratylenchus_sp	Helicotylenchus_sp	Mesocriconema sp	Ditylenchus_sp	Xiphinema_sp	Hemicycliophora_sp	vert_count	bd_count	y1998	y1999	y2000	y2001	y2002	y2003	y2004	y2005	y2006	y2007	y2008	y2009	y2010	y2011	y2012	y2013	y2014	y2015	y2016	y2017	y2018
FE-4-5	B718_1	Boardman718_1_8	Boardman718	20cm	1	1wk	Plate_8	treatment	7.51	Conventional	93.7	True_Sample	45.78855,-119.82541	45.787119,-119.826811		Quincy	Mixed, mesic Xeric Torripsamments	Entisols	Psamments	Torripsamments	Xeric Torripsamments	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0		POTATO	WHEAT	POTATO	ONION	PEAS/CORN	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	CORN	ONION	POTATO	CORN
FF-4-5	B718_1	Boardman718_1_12	Boardman718	30cm	1	1wk	Plate_9	treatment	7.635	Conventional	79	True_Sample	45.78855,-119.82541	45.787119,-119.826811		Quincy	Mixed, mesic Xeric Torripsamments	Entisols	Psamments	Torripsamments	Xeric Torripsamments	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0		POTATO	WHEAT	POTATO	ONION	PEAS/CORN	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	CORN	ONION	POTATO	CORN
FG-4-5	B718_1	Boardman718_1_4	Boardman718	10cm	3	3wk	Plate_12	treatment	7.4	Conventional	45.4	True_Sample	45.78855,-119.82541	45.787119,-119.826811		Quincy	Mixed, mesic Xeric Torripsamments	Entisols	Psamments	Torripsamments	Xeric Torripsamments	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0		POTATO	WHEAT	POTATO	ONION	PEAS/CORN	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	CORN	ONION	POTATO	CORN
FH-4-5	B718_1	Boardman718_1_8	Boardman718	20cm	3	3wk	Plate_13	treatment	7.4	Conventional	58.3	True_Sample	45.78855,-119.82541	45.787119,-119.826811		Quincy	Mixed, mesic Xeric Torripsamments	Entisols	Psamments	Torripsamments	Xeric Torripsamments	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0		POTATO	WHEAT	POTATO	ONION	PEAS/CORN	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	CORN	ONION	POTATO	CORN
FI-4-5	B718_1	Boardman718_1_12	Boardman718	30cm	3	3wk	Plate_14	treatment	7.5	Conventional	44.3	True_Sample	45.78855,-119.82541	45.787119,-119.826811		Quincy	Mixed, mesic Xeric Torripsamments	Entisols	Psamments	Torripsamments	Xeric Torripsamments	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0		POTATO	WHEAT	POTATO	ONION	PEAS/CORN	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	CORN	ONION	POTATO	CORN
FJ-4-5	B718_1	Boardman718_1_4	Boardman718	10cm	6	6wk	Plate_18	treatment	7.53	Conventional	45.1	True_Sample	45.78855,-119.82541	45.787119,-119.826811		Quincy	Mixed, mesic Xeric Torripsamments	Entisols	Psamments	Torripsamments	Xeric Torripsamments	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0		POTATO	WHEAT	POTATO	ONION	PEAS/CORN	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	CORN	ONION	POTATO	CORN
FK-4-5	B718_1	Boardman718_1_8	Boardman718	20cm	6	6wk	Plate_19	treatment	7.33	Conventional	60.7	True_Sample	45.78855,-119.82541	45.787119,-119.826811		Quincy	Mixed, mesic Xeric Torripsamments	Entisols	Psamments	Torripsamments	Xeric Torripsamments	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0		POTATO	WHEAT	POTATO	ONION	PEAS/CORN	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	CORN	ONION	POTATO	CORN
FL-4-5	B718_1	Boardman718_1_12	Boardman718	30cm	6	6wk	Plate_20	treatment	7.275	Conventional	57.9	True_Sample	45.78855,-119.82541	45.787119,-119.826811		Quincy	Mixed, mesic Xeric Torripsamments	Entisols	Psamments	Torripsamments	Xeric Torripsamments	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0		POTATO	WHEAT	POTATO	ONION	PEAS/CORN	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	CORN	ONION	POTATO	CORN
FA-4-6	B718_2	Boardman718_2_4	Boardman718	10cm	0	0wk	Plate_1	treatment	7.62	Conventional	99.5	True_Sample	45.78855,-119.82541	45.790125,-119.826392		Quincy	Mixed, mesic Xeric Torripsamments	Entisols	Psamments	Torripsamments	Xeric Torripsamments	0	0	0	40	0	0	48	16	0	0	0	0	0	30	0		POTATO	WHEAT	POTATO	ONION	PEAS/CORN	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	CORN	ONION	POTATO	CORN
FB-4-6	B718_2	Boardman718_2_8	Boardman718	20cm	0	0wk	Plate_2	treatment	7.615	Conventional	107.5	True_Sample	45.78855,-119.82541	45.790125,-119.826392		Quincy	Mixed, mesic Xeric Torripsamments	Entisols	Psamments	Torripsamments	Xeric Torripsamments	0	0	0	40	0	0	48	16	0	0	0	0	0	30	0		POTATO	WHEAT	POTATO	ONION	PEAS/CORN	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	CORN	ONION	POTATO	CORN
FC-4-6	B718_2	Boardman718_2_12	Boardman718	30cm	0	0wk	Plate_3	treatment	8.005	Conventional	91.4	True_Sample	45.78855,-119.82541	45.790125,-119.826392		Quincy	Mixed, mesic Xeric Torripsamments	Entisols	Psamments	Torripsamments	Xeric Torripsamments	0	0	0	40	0	0	48	16	0	0	0	0	0	30	0		POTATO	WHEAT	POTATO	ONION	PEAS/CORN	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	CORN	ONION	POTATO	CORN
FD-4-6	B718_2	Boardman718_2_4	Boardman718	10cm	1	1wk	Plate_7	treatment	7.395	Conventional	103.5	True_Sample	45.78855,-119.82541	45.790125,-119.826392		Quincy	Mixed, mesic Xeric Torripsamments	Entisols	Psamments	Torripsamments	Xeric Torripsamments	0	0	0	40	0	0	48	16	0	0	0	0	0	30	0		POTATO	WHEAT	POTATO	ONION	PEAS/CORN	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	CORN	ONION	POTATO	CORN
FE-4-6	B718_2	Boardman718_2_8	Boardman718	20cm	1	1wk	Plate_8	treatment	7.535	Conventional	102.9	True_Sample	45.78855,-119.82541	45.790125,-119.826392		Quincy	Mixed, mesic Xeric Torripsamments	Entisols	Psamments	Torripsamments	Xeric Torripsamments	0	0	0	40	0	0	48	16	0	0	0	0	0	30	0		POTATO	WHEAT	POTATO	ONION	PEAS/CORN	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	CORN	ONION	POTATO	CORN
FF-4-6	B718_2	Boardman718_2_12	Boardman718	30cm	1	1wk	Plate_9	treatment	7.58	Conventional	73.8	True_Sample	45.78855,-119.82541	45.790125,-119.826392		Quincy	Mixed, mesic Xeric Torripsamments	Entisols	Psamments	Torripsamments	Xeric Torripsamments	0	0	0	40	0	0	48	16	0	0	0	0	0	30	0		POTATO	WHEAT	POTATO	ONION	PEAS/CORN	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	CORN	ONION	POTATO	CORN
FG-4-6	B718_2	Boardman718_2_4	Boardman718	10cm	3	3wk	Plate_12	treatment	7.4	Conventional	49.3	True_Sample	45.78855,-119.82541	45.790125,-119.826392		Quincy	Mixed, mesic Xeric Torripsamments	Entisols	Psamments	Torripsamments	Xeric Torripsamments	0	0	0	40	0	0	48	16	0	0	0	0	0	30	0		POTATO	WHEAT	POTATO	ONION	PEAS/CORN	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	CORN	ONION	POTATO	CORN
FH-4-6	B718_2	Boardman718_2_8	Boardman718	20cm	3	3wk	Plate_13	treatment	7.5	Conventional	50.3	True_Sample	45.78855,-119.82541	45.790125,-119.826392		Quincy	Mixed, mesic Xeric Torripsamments	Entisols	Psamments	Torripsamments	Xeric Torripsamments	0	0	0	40	0	0	48	16	0	0	0	0	0	30	0		POTATO	WHEAT	POTATO	ONION	PEAS/CORN	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	CORN	ONION	POTATO	CORN
FI-4-6	B718_2	Boardman718_2_12	Boardman718	30cm	3	3wk	Plate_14	treatment	7.6	Conventional	53.2	True_Sample	45.78855,-119.82541	45.790125,-119.826392		Quincy	Mixed, mesic Xeric Torripsamments	Entisols	Psamments	Torripsamments	Xeric Torripsamments	0	0	0	40	0	0	48	16	0	0	0	0	0	30	0		POTATO	WHEAT	POTATO	ONION	PEAS/CORN	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	CORN	ONION	POTATO	CORN
FJ-4-6	B718_2	Boardman718_2_4	Boardman718	10cm	6	6wk	Plate_18	treatment	7.485	Conventional	43.4	True_Sample	45.78855,-119.82541	45.790125,-119.826392		Quincy	Mixed, mesic Xeric Torripsamments	Entisols	Psamments	Torripsamments	Xeric Torripsamments	0	0	0	40	0	0	48	16	0	0	0	0	0	30	0		POTATO	WHEAT	POTATO	ONION	PEAS/CORN	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	CORN	ONION	POTATO	CORN
FK-4-6	B718_2	Boardman718_2_8	Boardman718	20cm	6	6wk	Plate_19	treatment	7.485	Conventional	58.9	True_Sample	45.78855,-119.82541	45.790125,-119.826392		Quincy	Mixed, mesic Xeric Torripsamments	Entisols	Psamments	Torripsamments	Xeric Torripsamments	0	0	0	40	0	0	48	16	0	0	0	0	0	30	0		POTATO	WHEAT	POTATO	ONION	PEAS/CORN	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	CORN	ONION	POTATO	CORN
FL-4-6	B718_2	Boardman718_2_12	Boardman718	30cm	6	6wk	Plate_20	treatment	7.435	Conventional	52.6	True_Sample	45.78855,-119.82541	45.790125,-119.826392		Quincy	Mixed, mesic Xeric Torripsamments	Entisols	Psamments	Torripsamments	Xeric Torripsamments	0	0	0	40	0	0	48	16	0	0	0	0	0	30	0		POTATO	WHEAT	POTATO	ONION	PEAS/CORN	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	CORN	ONION	POTATO	CORN
FA-4-7	B718_3	Boardman718_3_4	Boardman718	10cm	0	0wk	Plate_1	treatment	6.965	Conventional	96.6	True_Sample	45.78855,-119.82541	45.789422,-119.823367		Quincy	Mixed, mesic Xeric Torripsamments	Entisols	Psamments	Torripsamments	Xeric Torripsamments	0	0	0	0	0	6	0	0	0	0	0	0	0	2	0		POTATO	WHEAT	POTATO	ONION	PEAS/CORN	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	CORN	ONION	POTATO	CORN
FB-4-7	B718_3	Boardman718_3_8	Boardman718	20cm	0	0wk	Plate_2	treatment	6.83	Conventional	90.4	True_Sample	45.78855,-119.82541	45.789422,-119.823367		Quincy	Mixed, mesic Xeric Torripsamments	Entisols	Psamments	Torripsamments	Xeric Torripsamments	0	0	0	0	0	6	0	0	0	0	0	0	0	2	0		POTATO	WHEAT	POTATO	ONION	PEAS/CORN	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	CORN	ONION	POTATO	CORN
FC-4-7	B718_3	Boardman718_3_12	Boardman718	30cm	0	0wk	Plate_3	treatment	6.64	Conventional	89.2	True_Sample	45.78855,-119.82541	45.789422,-119.823367		Quincy	Mixed, mesic Xeric Torripsamments	Entisols	Psamments	Torripsamments	Xeric Torripsamments	0	0	0	0	0	6	0	0	0	0	0	0	0	2	0		POTATO	WHEAT	POTATO	ONION	PEAS/CORN	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	CORN	ONION	POTATO	CORN
FD-4-7	B718_3	Boardman718_3_4	Boardman718	10cm	1	1wk	Plate_7	treatment	6.75	Conventional	107.3	True_Sample	45.78855,-119.82541	45.789422,-119.823367		Quincy	Mixed, mesic Xeric Torripsamments	Entisols	Psamments	Torripsamments	Xeric Torripsamments	0	0	0	0	0	6	0	0	0	0	0	0	0	2	0		POTATO	WHEAT	POTATO	ONION	PEAS/CORN	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	CORN	ONION	POTATO	CORN
FE-4-7	B718_3	Boardman718_3_8	Boardman718	20cm	1	1wk	Plate_8	treatment	6.895	Conventional	102	True_Sample	45.78855,-119.82541	45.789422,-119.823367		Quincy	Mixed, mesic Xeric Torripsamments	Entisols	Psamments	Torripsamments	Xeric Torripsamments	0	0	0	0	0	6	0	0	0	0	0	0	0	2	0		POTATO	WHEAT	POTATO	ONION	PEAS/CORN	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	CORN	ONION	POTATO	CORN
FF-4-7	B718_3	Boardman718_3_12	Boardman718	30cm	1	1wk	Plate_9	treatment	7.195	Conventional	99.1	True_Sample	45.78855,-119.82541	45.789422,-119.823367		Quincy	Mixed, mesic Xeric Torripsamments	Entisols	Psamments	Torripsamments	Xeric Torripsamments	0	0	0	0	0	6	0	0	0	0	0	0	0	2	0		POTATO	WHEAT	POTATO	ONION	PEAS/CORN	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	CORN	ONION	POTATO	CORN
FG-4-7	B718_3	Boardman718_3_4	Boardman718	10cm	3	3wk	Plate_12	treatment	6.3	Conventional	52.1	True_Sample	45.78855,-119.82541	45.789422,-119.823367		Quincy	Mixed, mesic Xeric Torripsamments	Entisols	Psamments	Torripsamments	Xeric Torripsamments	0	0	0	0	0	6	0	0	0	0	0	0	0	2	0		POTATO	WHEAT	POTATO	ONION	PEAS/CORN	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	CORN	ONION	POTATO	CORN
FH-4-7	B718_3	Boardman718_3_8	Boardman718	20cm	3	3wk	Plate_13	treatment	6.6	Conventional	40.8	True_Sample	45.78855,-119.82541	45.789422,-119.823367		Quincy	Mixed, mesic Xeric Torripsamments	Entisols	Psamments	Torripsamments	Xeric Torripsamments	0	0	0	0	0	6	0	0	0	0	0	0	0	2	0		POTATO	WHEAT	POTATO	ONION	PEAS/CORN	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	CORN	ONION	POTATO	CORN
FI-4-7	B718_3	Boardman718_3_12	Boardman718	30cm	3	3wk	Plate_14	treatment	6.85	Conventional	51.3	True_Sample	45.78855,-119.82541	45.789422,-119.823367		Quincy	Mixed, mesic Xeric Torripsamments	Entisols	Psamments	Torripsamments	Xeric Torripsamments	0	0	0	0	0	6	0	0	0	0	0	0	0	2	0		POTATO	WHEAT	POTATO	ONION	PEAS/CORN	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	CORN	ONION	POTATO	CORN
FJ-4-7	B718_3	Boardman718_3_4	Boardman718	10cm	6	6wk	Plate_18	treatment	6.695	Conventional	47.8	True_Sample	45.78855,-119.82541	45.789422,-119.823367		Quincy	Mixed, mesic Xeric Torripsamments	Entisols	Psamments	Torripsamments	Xeric Torripsamments	0	0	0	0	0	6	0	0	0	0	0	0	0	2	0		POTATO	WHEAT	POTATO	ONION	PEAS/CORN	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	CORN	ONION	POTATO	CORN
FK-4-7	B718_3	Boardman718_3_8	Boardman718	20cm	6	6wk	Plate_19	treatment	6.615	Conventional	63.2	True_Sample	45.78855,-119.82541	45.789422,-119.823367		Quincy	Mixed, mesic Xeric Torripsamments	Entisols	Psamments	Torripsamments	Xeric Torripsamments	0	0	0	0	0	6	0	0	0	0	0	0	0	2	0		POTATO	WHEAT	POTATO	ONION	PEAS/CORN	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	CORN	ONION	POTATO	CORN
FL-4-7	B718_3	Boardman718_3_12	Boardman718	30cm	6	6wk	Plate_20	treatment	6.835	Conventional	55.5	True_Sample	45.78855,-119.82541	45.789422,-119.823367		Quincy	Mixed, mesic Xeric Torripsamments	Entisols	Psamments	Torripsamments	Xeric Torripsamments	0	0	0	0	0	6	0	0	0	0	0	0	0	2	0		POTATO	WHEAT	POTATO	ONION	PEAS/CORN	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	CORN	ONION	POTATO	CORN
FA-4-8	B718_4	Boardman718_4_4	Boardman718	10cm	0	0wk	Plate_1	treatment	7.11	Conventional	98.5	True_Sample	45.78855,-119.82541	45.787233,-119.823783		Quincy	Mixed, mesic Xeric Torripsamments	Entisols	Psamments	Torripsamments	Xeric Torripsamments	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0		POTATO	WHEAT	POTATO	ONION	PEAS/CORN	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	CORN	ONION	POTATO	CORN
FB-4-8	B718_4	Boardman718_4_8	Boardman718	20cm	0	0wk	Plate_2	treatment	6.98	Conventional	101.8	True_Sample	45.78855,-119.82541	45.787233,-119.823783		Quincy	Mixed, mesic Xeric Torripsamments	Entisols	Psamments	Torripsamments	Xeric Torripsamments	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0		POTATO	WHEAT	POTATO	ONION	PEAS/CORN	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	CORN	ONION	POTATO	CORN
FC-4-8	B718_4	Boardman718_4_12	Boardman718	30cm	0	0wk	Plate_3	treatment	7.08	Conventional	94.7	True_Sample	45.78855,-119.82541	45.787233,-119.823783		Quincy	Mixed, mesic Xeric Torripsamments	Entisols	Psamments	Torripsamments	Xeric Torripsamments	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0		POTATO	WHEAT	POTATO	ONION	PEAS/CORN	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	CORN	ONION	POTATO	CORN
FD-4-8	B718_4	Boardman718_4_4	Boardman718	10cm	1	1wk	Plate_7	treatment	7.04	Conventional	119	True_Sample	45.78855,-119.82541	45.787233,-119.823783		Quincy	Mixed, mesic Xeric Torripsamments	Entisols	Psamments	Torripsamments	Xeric Torripsamments	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0		POTATO	WHEAT	POTATO	ONION	PEAS/CORN	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	CORN	ONION	POTATO	CORN
FE-4-8	B718_4	Boardman718_4_8	Boardman718	20cm	1	1wk	Plate_8	treatment	7.045	Conventional	101.8	True_Sample	45.78855,-119.82541	45.787233,-119.823783		Quincy	Mixed, mesic Xeric Torripsamments	Entisols	Psamments	Torripsamments	Xeric Torripsamments	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0		POTATO	WHEAT	POTATO	ONION	PEAS/CORN	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	CORN	ONION	POTATO	CORN
FF-4-8	B718_4	Boardman718_4_12	Boardman718	30cm	1	1wk	Plate_9	treatment	7.13	Conventional	90	True_Sample	45.78855,-119.82541	45.787233,-119.823783		Quincy	Mixed, mesic Xeric Torripsamments	Entisols	Psamments	Torripsamments	Xeric Torripsamments	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0		POTATO	WHEAT	POTATO	ONION	PEAS/CORN	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	CORN	ONION	POTATO	CORN
FG-4-8	B718_4	Boardman718_4_4	Boardman718	10cm	3	3wk	Plate_12	treatment	6.9	Conventional	45.1	True_Sample	45.78855,-119.82541	45.787233,-119.823783		Quincy	Mixed, mesic Xeric Torripsamments	Entisols	Psamments	Torripsamments	Xeric Torripsamments	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0		POTATO	WHEAT	POTATO	ONION	PEAS/CORN	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	CORN	ONION	POTATO	CORN
FH-4-8	B718_4	Boardman718_4_8	Boardman718	20cm	3	3wk	Plate_13	treatment	6.9	Conventional	43.1	True_Sample	45.78855,-119.82541	45.787233,-119.823783		Quincy	Mixed, mesic Xeric Torripsamments	Entisols	Psamments	Torripsamments	Xeric Torripsamments	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0		POTATO	WHEAT	POTATO	ONION	PEAS/CORN	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	CORN	ONION	POTATO	CORN
FI-4-8	B718_4	Boardman718_4_12	Boardman718	30cm	3	3wk	Plate_14	treatment	7	Conventional	65.1	True_Sample	45.78855,-119.82541	45.787233,-119.823783		Quincy	Mixed, mesic Xeric Torripsamments	Entisols	Psamments	Torripsamments	Xeric Torripsamments	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0		POTATO	WHEAT	POTATO	ONION	PEAS/CORN	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	CORN	ONION	POTATO	CORN
FJ-4-8	B718_4	Boardman718_4_4	Boardman718	10cm	6	6wk	Plate_18	treatment	7.03	Conventional	51.3	True_Sample	45.78855,-119.82541	45.787233,-119.823783		Quincy	Mixed, mesic Xeric Torripsamments	Entisols	Psamments	Torripsamments	Xeric Torripsamments	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0		POTATO	WHEAT	POTATO	ONION	PEAS/CORN	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	CORN	ONION	POTATO	CORN
FK-4-8	B718_4	Boardman718_4_8	Boardman718	20cm	6	6wk	Plate_19	treatment	7.28	Conventional	63.3	True_Sample	45.78855,-119.82541	45.787233,-119.823783		Quincy	Mixed, mesic Xeric Torripsamments	Entisols	Psamments	Torripsamments	Xeric Torripsamments	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0		POTATO	WHEAT	POTATO	ONION	PEAS/CORN	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	CORN	ONION	POTATO	CORN
FL-4-8	B718_4	Boardman718_4_12	Boardman718	30cm	6	6wk	Plate_20	treatment	6.96	Conventional	52.9	True_Sample	45.78855,-119.82541	45.787233,-119.823783		Quincy	Mixed, mesic Xeric Torripsamments	Entisols	Psamments	Torripsamments	Xeric Torripsamments	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0		POTATO	WHEAT	POTATO	ONION	PEAS/CORN	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	CORN	ONION	POTATO	CORN
FA-5-1	O620_1	Organic620_1_4	Organic620	10cm	0	0wk	Plate_1	treatment	7.515	Organic	114.8	True_Sample	45.72765,-119.84815	45.726461,-119.850072		Quincy	Mixed, mesic Xeric Torripsamments	Entisols	Psamments	Torripsamments	Xeric Torripsamments	0	0	0	64	0	0	8	0	0	0	0	0	0	0	0									ALFALFA	POTATO	TRITICALE	CARROT	CORN	TRITICALE	PEAS	ONION	CORN	CORN	PEAS	CORN	ALFALFA
FB-5-1	O620_1	Organic620_1_8	Organic620	20cm	0	0wk	Plate_2	treatment	7.435	Organic	126.8	True_Sample	45.72765,-119.84815	45.726461,-119.850072		Quincy	Mixed, mesic Xeric Torripsamments	Entisols	Psamments	Torripsamments	Xeric Torripsamments	0	0	0	64	0	0	8	0	0	0	0	0	0	0	0									ALFALFA	POTATO	TRITICALE	CARROT	CORN	TRITICALE	PEAS	ONION	CORN	CORN	PEAS	CORN	ALFALFA
FC-5-1	O620_1	Organic620_1_12	Organic620	30cm	0	0wk	Plate_3	treatment	7.44	Organic	96.7	True_Sample	45.72765,-119.84815	45.726461,-119.850072		Quincy	Mixed, mesic Xeric Torripsamments	Entisols	Psamments	Torripsamments	Xeric Torripsamments	0	0	0	64	0	0	8	0	0	0	0	0	0	0	0									ALFALFA	POTATO	TRITICALE	CARROT	CORN	TRITICALE	PEAS	ONION	CORN	CORN	PEAS	CORN	ALFALFA
FD-5-1	O620_1	Organic620_1_4	Organic620	10cm	1	1wk	Plate_7	treatment	7.445	Organic	122.7	True_Sample	45.72765,-119.84815	45.726461,-119.850072		Quincy	Mixed, mesic Xeric Torripsamments	Entisols	Psamments	Torripsamments	Xeric Torripsamments	0	0	0	64	0	0	8	0	0	0	0	0	0	0	0									ALFALFA	POTATO	TRITICALE	CARROT	CORN	TRITICALE	PEAS	ONION	CORN	CORN	PEAS	CORN	ALFALFA
FE-5-1	O620_1	Organic620_1_8	Organic620	20cm	1	1wk	Plate_8	treatment	7.525	Organic	94.1	True_Sample	45.72765,-119.84815	45.726461,-119.850072		Quincy	Mixed, mesic Xeric Torripsamments	Entisols	Psamments	Torripsamments	Xeric Torripsamments	0	0	0	64	0	0	8	0	0	0	0	0	0	0	0									ALFALFA	POTATO	TRITICALE	CARROT	CORN	TRITICALE	PEAS	ONION	CORN	CORN	PEAS	CORN	ALFALFA
FF-5-1	O620_1	Organic620_1_12	Organic620	30cm	1	1wk	Plate_9	treatment	7.48	Organic	90.9	True_Sample	45.72765,-119.84815	45.726461,-119.850072		Quincy	Mixed, mesic Xeric Torripsamments	Entisols	Psamments	Torripsamments	Xeric Torripsamments	0	0	0	64	0	0	8	0	0	0	0	0	0	0	0									ALFALFA	POTATO	TRITICALE	CARROT	CORN	TRITICALE	PEAS	ONION	CORN	CORN	PEAS	CORN	ALFALFA
FG-5-1	O620_1	Organic620_1_4	Organic620	10cm	3	3wk	Plate_12	treatment	7.45	Organic	44	True_Sample	45.72765,-119.84815	45.726461,-119.850072		Quincy	Mixed, mesic Xeric Torripsamments	Entisols	Psamments	Torripsamments	Xeric Torripsamments	0	0	0	64	0	0	8	0	0	0	0	0	0	0	0									ALFALFA	POTATO	TRITICALE	CARROT	CORN	TRITICALE	PEAS	ONION	CORN	CORN	PEAS	CORN	ALFALFA
