#SampleID	plots	microcosms	Field	Soil_depth	Period	Period_numeric	Plate	Condition	Soil_pH_Value	cul_type	quant_reading	Sample_or_Control	field_coord	coll_coord	cords_note	soil_compname	soil_taxclass	soil_taxorder	soil_taxsuborder	soil_taxgrtgroup	soil_taxsubgrp	Meloidogyne_hapla	Meloidogyne_chitwoodi	Pratylenchus_penetrans	Pratylenchus_neglectus	Pratylenchus_thornei	Paratrichodorus_sp	Tylenchorhynchus_sp	Paratylenchus_sp	Helicotylenchus_sp	Mesocriconema sp	Ditylenchus_sp	Xiphinema_sp	Hemicycliophora_sp	vert_count	bd_count	y1998	y1999	y2000	y2001	y2002	y2003	y2004	y2005	y2006	y2007	y2008	y2009	y2010	y2011	y2012	y2013	y2014	y2015	y2016	y2017	y2018
BF-4-4	B66_4	Boardman66_4_12	Boardman66	30cm	1wk	1	Plate_9	treatment	7.46	Conventional	520	True_Sample	45.720444,-119.915998	45.719128,-119.913608		Quincy	Mixed, mesic Xeric Torripsamments	Entisols	Psamments	Torripsamments	Xeric Torripsamments	0	12	0	0	0	8	10	0	0	0	0	0	0	1	0	POTATO	CORN	CORN	POTATO	ALFALFA	ALFALFA	ALFALFA	POTATO	WHEAT	CORN	POTATO	WHEAT	ALFALFA	ALFALFA	ALFALFA	POTATO	CORN	CORN	POTATO	CORN	CORN
BG-4-4	B66_4	Boardman66_4_4	Boardman66	10cm	3wk	3	Plate_12	treatment	7.6	Conventional	250.3	True_Sample	45.720444,-119.915998	45.719128,-119.913608		Quincy	Mixed, mesic Xeric Torripsamments	Entisols	Psamments	Torripsamments	Xeric Torripsamments	0	12	0	0	0	8	10	0	0	0	0	0	0	1	0	POTATO	CORN	CORN	POTATO	ALFALFA	ALFALFA	ALFALFA	POTATO	WHEAT	CORN	POTATO	WHEAT	ALFALFA	ALFALFA	ALFALFA	POTATO	CORN	CORN	POTATO	CORN	CORN
BH-4-4	B66_4	Boardman66_4_8	Boardman66	20cm	3wk	3	Plate_13	treatment	7.45	Conventional	400	True_Sample	45.720444,-119.915998	45.719128,-119.913608		Quincy	Mixed, mesic Xeric Torripsamments	Entisols	Psamments	Torripsamments	Xeric Torripsamments	0	12	0	0	0	8	10	0	0	0	0	0	0	1	0	POTATO	CORN	CORN	POTATO	ALFALFA	ALFALFA	ALFALFA	POTATO	WHEAT	CORN	POTATO	WHEAT	ALFALFA	ALFALFA	ALFALFA	POTATO	CORN	CORN	POTATO	CORN	CORN
BI-4-4	B66_4	Boardman66_4_12	Boardman66	30cm	3wk	3	Plate_14	treatment	7.6	Conventional	336.97	True_Sample	45.720444,-119.915998	45.719128,-119.913608		Quincy	Mixed, mesic Xeric Torripsamments	Entisols	Psamments	Torripsamments	Xeric Torripsamments	0	12	0	0	0	8	10	0	0	0	0	0	0	1	0	POTATO	CORN	CORN	POTATO	ALFALFA	ALFALFA	ALFALFA	POTATO	WHEAT	CORN	POTATO	WHEAT	ALFALFA	ALFALFA	ALFALFA	POTATO	CORN	CORN	POTATO	CORN	CORN
BJ-4-4	B66_4	Boardman66_4_4	Boardman66	10cm	6wk	6	Plate_18	treatment	7.405	Conventional	302.42	True_Sample	45.720444,-119.915998	45.719128,-119.913608		Quincy	Mixed, mesic Xeric Torripsamments	Entisols	Psamments	Torripsamments	Xeric Torripsamments	0	12	0	0	0	8	10	0	0	0	0	0	0	1	0	POTATO	CORN	CORN	POTATO	ALFALFA	ALFALFA	ALFALFA	POTATO	WHEAT	CORN	POTATO	WHEAT	ALFALFA	ALFALFA	ALFALFA	POTATO	CORN	CORN	POTATO	CORN	CORN
BK-4-4	B66_4	Boardman66_4_8	Boardman66	20cm	6wk	6	Plate_19	treatment	7.235	Conventional	334.55	True_Sample	45.720444,-119.915998	45.719128,-119.913608		Quincy	Mixed, mesic Xeric Torripsamments	Entisols	Psamments	Torripsamments	Xeric Torripsamments	0	12	0	0	0	8	10	0	0	0	0	0	0	1	0	POTATO	CORN	CORN	POTATO	ALFALFA	ALFALFA	ALFALFA	POTATO	WHEAT	CORN	POTATO	WHEAT	ALFALFA	ALFALFA	ALFALFA	POTATO	CORN	CORN	POTATO	CORN	CORN
BL-4-4	B66_4	Boardman66_4_12	Boardman66	30cm	6wk	6	Plate_20	treatment	7.165	Conventional	365.45	True_Sample	45.720444,-119.915998	45.719128,-119.913608		Quincy	Mixed, mesic Xeric Torripsamments	Entisols	Psamments	Torripsamments	Xeric Torripsamments	0	12	0	0	0	8	10	0	0	0	0	0	0	1	0	POTATO	CORN	CORN	POTATO	ALFALFA	ALFALFA	ALFALFA	POTATO	WHEAT	CORN	POTATO	WHEAT	ALFALFA	ALFALFA	ALFALFA	POTATO	CORN	CORN	POTATO	CORN	CORN
BA-4-5	B718_1	Boardman718_1_4	Boardman718	10cm	0wk	0	Plate_1	treatment	7.49	Conventional	550.3	True_Sample	45.78855,-119.82541	45.787119,-119.826811		Quincy	Mixed, mesic Xeric Torripsamments	Entisols	Psamments	Torripsamments	Xeric Torripsamments	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0		POTATO	WHEAT	POTATO	ONION	PEAS/CORN	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	CORN	ONION	POTATO	CORN
BB-4-5	B718_1	Boardman718_1_8	Boardman718	20cm	0wk	0	Plate_2	treatment	7.365	Conventional	450.91	True_Sample	45.78855,-119.82541	45.787119,-119.826811		Quincy	Mixed, mesic Xeric Torripsamments	Entisols	Psamments	Torripsamments	Xeric Torripsamments	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0		POTATO	WHEAT	POTATO	ONION	PEAS/CORN	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	CORN	ONION	POTATO	CORN
BC-4-5	B718_1	Boardman718_1_12	Boardman718	30cm	0wk	0	Plate_3	treatment	7.415	Conventional	455.15	True_Sample	45.78855,-119.82541	45.787119,-119.826811		Quincy	Mixed, mesic Xeric Torripsamments	Entisols	Psamments	Torripsamments	Xeric Torripsamments	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0		POTATO	WHEAT	POTATO	ONION	PEAS/CORN	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	CORN	ONION	POTATO	CORN
BD-4-5	B718_1	Boardman718_1_4	Boardman718	10cm	1wk	1	Plate_7	treatment	7.53	Conventional	601.82	True_Sample	45.78855,-119.82541	45.787119,-119.826811		Quincy	Mixed, mesic Xeric Torripsamments	Entisols	Psamments	Torripsamments	Xeric Torripsamments	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0		POTATO	WHEAT	POTATO	ONION	PEAS/CORN	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	CORN	ONION	POTATO	CORN
BE-4-5	B718_1	Boardman718_1_8	Boardman718	20cm	1wk	1	Plate_8	treatment	7.51	Conventional	558.79	True_Sample	45.78855,-119.82541	45.787119,-119.826811		Quincy	Mixed, mesic Xeric Torripsamments	Entisols	Psamments	Torripsamments	Xeric Torripsamments	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0		POTATO	WHEAT	POTATO	ONION	PEAS/CORN	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	CORN	ONION	POTATO	CORN
BF-4-5	B718_1	Boardman718_1_12	Boardman718	30cm	1wk	1	Plate_9	treatment	7.635	Conventional	512.12	True_Sample	45.78855,-119.82541	45.787119,-119.826811		Quincy	Mixed, mesic Xeric Torripsamments	Entisols	Psamments	Torripsamments	Xeric Torripsamments	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0		POTATO	WHEAT	POTATO	ONION	PEAS/CORN	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	CORN	ONION	POTATO	CORN
BG-4-5	B718_1	Boardman718_1_4	Boardman718	10cm	3wk	3	Plate_12	treatment	7.4	Conventional	289.09	True_Sample	45.78855,-119.82541	45.787119,-119.826811		Quincy	Mixed, mesic Xeric Torripsamments	Entisols	Psamments	Torripsamments	Xeric Torripsamments	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0		POTATO	WHEAT	POTATO	ONION	PEAS/CORN	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	CORN	ONION	POTATO	CORN
BH-4-5	B718_1	Boardman718_1_8	Boardman718	20cm	3wk	3	Plate_13	treatment	7.4	Conventional	322.42	True_Sample	45.78855,-119.82541	45.787119,-119.826811		Quincy	Mixed, mesic Xeric Torripsamments	Entisols	Psamments	Torripsamments	Xeric Torripsamments	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0		POTATO	WHEAT	POTATO	ONION	PEAS/CORN	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	CORN	ONION	POTATO	CORN
BI-4-5	B718_1	Boardman718_1_12	Boardman718	30cm	3wk	3	Plate_14	treatment	7.5	Conventional	303.64	True_Sample	45.78855,-119.82541	45.787119,-119.826811		Quincy	Mixed, mesic Xeric Torripsamments	Entisols	Psamments	Torripsamments	Xeric Torripsamments	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0		POTATO	WHEAT	POTATO	ONION	PEAS/CORN	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	CORN	ONION	POTATO	CORN
BJ-4-5	B718_1	Boardman718_1_4	Boardman718	10cm	6wk	6	Plate_18	treatment	7.53	Conventional	287.27	True_Sample	45.78855,-119.82541	45.787119,-119.826811		Quincy	Mixed, mesic Xeric Torripsamments	Entisols	Psamments	Torripsamments	Xeric Torripsamments	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0		POTATO	WHEAT	POTATO	ONION	PEAS/CORN	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	CORN	ONION	POTATO	CORN
BK-4-5	B718_1	Boardman718_1_8	Boardman718	20cm	6wk	6	Plate_19	treatment	7.33	Conventional	323.03	True_Sample	45.78855,-119.82541	45.787119,-119.826811		Quincy	Mixed, mesic Xeric Torripsamments	Entisols	Psamments	Torripsamments	Xeric Torripsamments	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0		POTATO	WHEAT	POTATO	ONION	PEAS/CORN	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	CORN	ONION	POTATO	CORN
BL-4-5	B718_1	Boardman718_1_12	Boardman718	30cm	6wk	6	Plate_20	treatment	7.275	Conventional	384.24	True_Sample	45.78855,-119.82541	45.787119,-119.826811		Quincy	Mixed, mesic Xeric Torripsamments	Entisols	Psamments	Torripsamments	Xeric Torripsamments	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0		POTATO	WHEAT	POTATO	ONION	PEAS/CORN	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	CORN	ONION	POTATO	CORN
BA-4-6	B718_2	Boardman718_2_4	Boardman718	10cm	0wk	0	Plate_1	treatment	7.62	Conventional	498.79	True_Sample	45.78855,-119.82541	45.790125,-119.826392		Quincy	Mixed, mesic Xeric Torripsamments	Entisols	Psamments	Torripsamments	Xeric Torripsamments	0	0	0	40	0	0	48	16	0	0	0	0	0	30	0		POTATO	WHEAT	POTATO	ONION	PEAS/CORN	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	CORN	ONION	POTATO	CORN
BB-4-6	B718_2	Boardman718_2_8	Boardman718	20cm	0wk	0	Plate_2	treatment	7.615	Conventional	535.76	True_Sample	45.78855,-119.82541	45.790125,-119.826392		Quincy	Mixed, mesic Xeric Torripsamments	Entisols	Psamments	Torripsamments	Xeric Torripsamments	0	0	0	40	0	0	48	16	0	0	0	0	0	30	0		POTATO	WHEAT	POTATO	ONION	PEAS/CORN	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	CORN	ONION	POTATO	CORN
BC-4-6	B718_2	Boardman718_2_12	Boardman718	30cm	0wk	0	Plate_3	treatment	8.005	Conventional	509.09	True_Sample	45.78855,-119.82541	45.790125,-119.826392		Quincy	Mixed, mesic Xeric Torripsamments	Entisols	Psamments	Torripsamments	Xeric Torripsamments	0	0	0	40	0	0	48	16	0	0	0	0	0	30	0		POTATO	WHEAT	POTATO	ONION	PEAS/CORN	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	CORN	ONION	POTATO	CORN
BD-4-6	B718_2	Boardman718_2_4	Boardman718	10cm	1wk	1	Plate_7	treatment	7.395	Conventional	747.88	True_Sample	45.78855,-119.82541	45.790125,-119.826392		Quincy	Mixed, mesic Xeric Torripsamments	Entisols	Psamments	Torripsamments	Xeric Torripsamments	0	0	0	40	0	0	48	16	0	0	0	0	0	30	0		POTATO	WHEAT	POTATO	ONION	PEAS/CORN	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	CORN	ONION	POTATO	CORN
BE-4-6	B718_2	Boardman718_2_8	Boardman718	20cm	1wk	1	Plate_8	treatment	7.535	Conventional	575.76	True_Sample	45.78855,-119.82541	45.790125,-119.826392		Quincy	Mixed, mesic Xeric Torripsamments	Entisols	Psamments	Torripsamments	Xeric Torripsamments	0	0	0	40	0	0	48	16	0	0	0	0	0	30	0		POTATO	WHEAT	POTATO	ONION	PEAS/CORN	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	CORN	ONION	POTATO	CORN
BF-4-6	B718_2	Boardman718_2_12	Boardman718	30cm	1wk	1	Plate_9	treatment	7.58	Conventional	506.06	True_Sample	45.78855,-119.82541	45.790125,-119.826392		Quincy	Mixed, mesic Xeric Torripsamments	Entisols	Psamments	Torripsamments	Xeric Torripsamments	0	0	0	40	0	0	48	16	0	0	0	0	0	30	0		POTATO	WHEAT	POTATO	ONION	PEAS/CORN	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	CORN	ONION	POTATO	CORN
BG-4-6	B718_2	Boardman718_2_4	Boardman718	10cm	3wk	3	Plate_12	treatment	7.4	Conventional	258.79	True_Sample	45.78855,-119.82541	45.790125,-119.826392		Quincy	Mixed, mesic Xeric Torripsamments	Entisols	Psamments	Torripsamments	Xeric Torripsamments	0	0	0	40	0	0	48	16	0	0	0	0	0	30	0		POTATO	WHEAT	POTATO	ONION	PEAS/CORN	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	CORN	ONION	POTATO	CORN
BH-4-6	B718_2	Boardman718_2_8	Boardman718	20cm	3wk	3	Plate_13	treatment	7.5	Conventional	361.21	True_Sample	45.78855,-119.82541	45.790125,-119.826392		Quincy	Mixed, mesic Xeric Torripsamments	Entisols	Psamments	Torripsamments	Xeric Torripsamments	0	0	0	40	0	0	48	16	0	0	0	0	0	30	0		POTATO	WHEAT	POTATO	ONION	PEAS/CORN	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	CORN	ONION	POTATO	CORN
BI-4-6	B718_2	Boardman718_2_12	Boardman718	30cm	3wk	3	Plate_14	treatment	7.6	Conventional	332.12	True_Sample	45.78855,-119.82541	45.790125,-119.826392		Quincy	Mixed, mesic Xeric Torripsamments	Entisols	Psamments	Torripsamments	Xeric Torripsamments	0	0	0	40	0	0	48	16	0	0	0	0	0	30	0		POTATO	WHEAT	POTATO	ONION	PEAS/CORN	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	CORN	ONION	POTATO	CORN
BJ-4-6	B718_2	Boardman718_2_4	Boardman718	10cm	6wk	6	Plate_18	treatment	7.485	Conventional	316.36	True_Sample	45.78855,-119.82541	45.790125,-119.826392		Quincy	Mixed, mesic Xeric Torripsamments	Entisols	Psamments	Torripsamments	Xeric Torripsamments	0	0	0	40	0	0	48	16	0	0	0	0	0	30	0		POTATO	WHEAT	POTATO	ONION	PEAS/CORN	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	CORN	ONION	POTATO	CORN
BK-4-6	B718_2	Boardman718_2_8	Boardman718	20cm	6wk	6	Plate_19	treatment	7.485	Conventional	305.45	True_Sample	45.78855,-119.82541	45.790125,-119.826392		Quincy	Mixed, mesic Xeric Torripsamments	Entisols	Psamments	Torripsamments	Xeric Torripsamments	0	0	0	40	0	0	48	16	0	0	0	0	0	30	0		POTATO	WHEAT	POTATO	ONION	PEAS/CORN	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	CORN	ONION	POTATO	CORN
BL-4-6	B718_2	Boardman718_2_12	Boardman718	30cm	6wk	6	Plate_20	treatment	7.435	Conventional	383.03	True_Sample	45.78855,-119.82541	45.790125,-119.826392		Quincy	Mixed, mesic Xeric Torripsamments	Entisols	Psamments	Torripsamments	Xeric Torripsamments	0	0	0	40	0	0	48	16	0	0	0	0	0	30	0		POTATO	WHEAT	POTATO	ONION	PEAS/CORN	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	CORN	ONION	POTATO	CORN
BA-4-7	B718_3	Boardman718_3_4	Boardman718	10cm	0wk	0	Plate_1	treatment	6.965	Conventional	463.64	True_Sample	45.78855,-119.82541	45.789422,-119.823367		Quincy	Mixed, mesic Xeric Torripsamments	Entisols	Psamments	Torripsamments	Xeric Torripsamments	0	0	0	0	0	6	0	0	0	0	0	0	0	2	0		POTATO	WHEAT	POTATO	ONION	PEAS/CORN	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	CORN	ONION	POTATO	CORN
BB-4-7	B718_3	Boardman718_3_8	Boardman718	20cm	0wk	0	Plate_2	treatment	6.83	Conventional	559.39	True_Sample	45.78855,-119.82541	45.789422,-119.823367		Quincy	Mixed, mesic Xeric Torripsamments	Entisols	Psamments	Torripsamments	Xeric Torripsamments	0	0	0	0	0	6	0	0	0	0	0	0	0	2	0		POTATO	WHEAT	POTATO	ONION	PEAS/CORN	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	CORN	ONION	POTATO	CORN
BC-4-7	B718_3	Boardman718_3_12	Boardman718	30cm	0wk	0	Plate_3	treatment	6.64	Conventional	470.3	True_Sample	45.78855,-119.82541	45.789422,-119.823367		Quincy	Mixed, mesic Xeric Torripsamments	Entisols	Psamments	Torripsamments	Xeric Torripsamments	0	0	0	0	0	6	0	0	0	0	0	0	0	2	0		POTATO	WHEAT	POTATO	ONION	PEAS/CORN	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	CORN	ONION	POTATO	CORN
BD-4-7	B718_3	Boardman718_3_4	Boardman718	10cm	1wk	1	Plate_7	treatment	6.75	Conventional	563.03	True_Sample	45.78855,-119.82541	45.789422,-119.823367		Quincy	Mixed, mesic Xeric Torripsamments	Entisols	Psamments	Torripsamments	Xeric Torripsamments	0	0	0	0	0	6	0	0	0	0	0	0	0	2	0		POTATO	WHEAT	POTATO	ONION	PEAS/CORN	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	CORN	ONION	POTATO	CORN
BE-4-7	B718_3	Boardman718_3_8	Boardman718	20cm	1wk	1	Plate_8	treatment	6.895	Conventional	573.33	True_Sample	45.78855,-119.82541	45.789422,-119.823367		Quincy	Mixed, mesic Xeric Torripsamments	Entisols	Psamments	Torripsamments	Xeric Torripsamments	0	0	0	0	0	6	0	0	0	0	0	0	0	2	0		POTATO	WHEAT	POTATO	ONION	PEAS/CORN	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	CORN	ONION	POTATO	CORN
BF-4-7	B718_3	Boardman718_3_12	Boardman718	30cm	1wk	1	Plate_9	treatment	7.195	Conventional	515.15	True_Sample	45.78855,-119.82541	45.789422,-119.823367		Quincy	Mixed, mesic Xeric Torripsamments	Entisols	Psamments	Torripsamments	Xeric Torripsamments	0	0	0	0	0	6	0	0	0	0	0	0	0	2	0		POTATO	WHEAT	POTATO	ONION	PEAS/CORN	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	CORN	ONION	POTATO	CORN
BG-4-7	B718_3	Boardman718_3_4	Boardman718	10cm	3wk	3	Plate_12	treatment	6.3	Conventional	274.55	True_Sample	45.78855,-119.82541	45.789422,-119.823367		Quincy	Mixed, mesic Xeric Torripsamments	Entisols	Psamments	Torripsamments	Xeric Torripsamments	0	0	0	0	0	6	0	0	0	0	0	0	0	2	0		POTATO	WHEAT	POTATO	ONION	PEAS/CORN	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	CORN	ONION	POTATO	CORN
BH-4-7	B718_3	Boardman718_3_8	Boardman718	20cm	3wk	3	Plate_13	treatment	6.6	Conventional	329.7	True_Sample	45.78855,-119.82541	45.789422,-119.823367		Quincy	Mixed, mesic Xeric Torripsamments	Entisols	Psamments	Torripsamments	Xeric Torripsamments	0	0	0	0	0	6	0	0	0	0	0	0	0	2	0		POTATO	WHEAT	POTATO	ONION	PEAS/CORN	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	CORN	ONION	POTATO	CORN
BI-4-7	B718_3	Boardman718_3_12	Boardman718	30cm	3wk	3	Plate_14	treatment	6.85	Conventional	313.94	True_Sample	45.78855,-119.82541	45.789422,-119.823367		Quincy	Mixed, mesic Xeric Torripsamments	Entisols	Psamments	Torripsamments	Xeric Torripsamments	0	0	0	0	0	6	0	0	0	0	0	0	0	2	0		POTATO	WHEAT	POTATO	ONION	PEAS/CORN	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	CORN	ONION	POTATO	CORN
BJ-4-7	B718_3	Boardman718_3_4	Boardman718	10cm	6wk	6	Plate_18	treatment	6.695	Conventional	296.36	True_Sample	45.78855,-119.82541	45.789422,-119.823367		Quincy	Mixed, mesic Xeric Torripsamments	Entisols	Psamments	Torripsamments	Xeric Torripsamments	0	0	0	0	0	6	0	0	0	0	0	0	0	2	0		POTATO	WHEAT	POTATO	ONION	PEAS/CORN	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	CORN	ONION	POTATO	CORN
BK-4-7	B718_3	Boardman718_3_8	Boardman718	20cm	6wk	6	Plate_19	treatment	6.615	Conventional	300.61	True_Sample	45.78855,-119.82541	45.789422,-119.823367		Quincy	Mixed, mesic Xeric Torripsamments	Entisols	Psamments	Torripsamments	Xeric Torripsamments	0	0	0	0	0	6	0	0	0	0	0	0	0	2	0		POTATO	WHEAT	POTATO	ONION	PEAS/CORN	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	CORN	ONION	POTATO	CORN
BL-4-7	B718_3	Boardman718_3_12	Boardman718	30cm	6wk	6	Plate_20	treatment	6.835	Conventional	377.58	True_Sample	45.78855,-119.82541	45.789422,-119.823367		Quincy	Mixed, mesic Xeric Torripsamments	Entisols	Psamments	Torripsamments	Xeric Torripsamments	0	0	0	0	0	6	0	0	0	0	0	0	0	2	0		POTATO	WHEAT	POTATO	ONION	PEAS/CORN	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	CORN	ONION	POTATO	CORN
BA-4-8	B718_4	Boardman718_4_4	Boardman718	10cm	0wk	0	Plate_1	treatment	7.11	Conventional	484.24	True_Sample	45.78855,-119.82541	45.787233,-119.823783		Quincy	Mixed, mesic Xeric Torripsamments	Entisols	Psamments	Torripsamments	Xeric Torripsamments	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0		POTATO	WHEAT	POTATO	ONION	PEAS/CORN	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	CORN	ONION	POTATO	CORN
BB-4-8	B718_4	Boardman718_4_8	Boardman718	20cm	0wk	0	Plate_2	treatment	6.98	Conventional	581.21	True_Sample	45.78855,-119.82541	45.787233,-119.823783		Quincy	Mixed, mesic Xeric Torripsamments	Entisols	Psamments	Torripsamments	Xeric Torripsamments	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0		POTATO	WHEAT	POTATO	ONION	PEAS/CORN	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	CORN	ONION	POTATO	CORN
BC-4-8	B718_4	Boardman718_4_12	Boardman718	30cm	0wk	0	Plate_3	treatment	7.08	Conventional	443.64	True_Sample	45.78855,-119.82541	45.787233,-119.823783		Quincy	Mixed, mesic Xeric Torripsamments	Entisols	Psamments	Torripsamments	Xeric Torripsamments	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0		POTATO	WHEAT	POTATO	ONION	PEAS/CORN	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	CORN	ONION	POTATO	CORN
BD-4-8	B718_4	Boardman718_4_4	Boardman718	10cm	1wk	1	Plate_7	treatment	7.04	Conventional	578.79	True_Sample	45.78855,-119.82541	45.787233,-119.823783		Quincy	Mixed, mesic Xeric Torripsamments	Entisols	Psamments	Torripsamments	Xeric Torripsamments	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0		POTATO	WHEAT	POTATO	ONION	PEAS/CORN	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	CORN	ONION	POTATO	CORN
BE-4-8	B718_4	Boardman718_4_8	Boardman718	20cm	1wk	1	Plate_8	treatment	7.045	Conventional	556.36	True_Sample	45.78855,-119.82541	45.787233,-119.823783		Quincy	Mixed, mesic Xeric Torripsamments	Entisols	Psamments	Torripsamments	Xeric Torripsamments	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0		POTATO	WHEAT	POTATO	ONION	PEAS/CORN	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	CORN	ONION	POTATO	CORN
BF-4-8	B718_4	Boardman718_4_12	Boardman718	30cm	1wk	1	Plate_9	treatment	7.13	Conventional	522.42	True_Sample	45.78855,-119.82541	45.787233,-119.823783		Quincy	Mixed, mesic Xeric Torripsamments	Entisols	Psamments	Torripsamments	Xeric Torripsamments	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0		POTATO	WHEAT	POTATO	ONION	PEAS/CORN	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	CORN	ONION	POTATO	CORN
